essay_id,prompted_trait,prompted_level,score_cEXT,score_cNEU,score_cAGR,score_cCON,score_cOPN
B_cAGR_HIGH_029,cAGR,HIGH,0.8958398,0.2271056,0.87293047,0.73362726,0.8637172
B_cAGR_HIGH_028,cAGR,HIGH,0.84121037,0.22654901,0.9035542,0.85746586,0.761216
B_cAGR_HIGH_031,cAGR,HIGH,0.9316927,0.2380107,0.887732,0.6937867,0.69841313
B_cAGR_HIGH_027,cAGR,HIGH,0.8749803,0.3636566,0.92512083,0.6478522,0.8069728
B_cAGR_HIGH_033,cAGR,HIGH,0.8492626,0.09537524,0.95120627,0.85019034,0.96845096
B_cAGR_HIGH_030,cAGR,HIGH,0.9739416,0.062831074,0.9844668,0.9574314,0.6736159
B_cAGR_HIGH_032,cAGR,HIGH,0.9735119,0.023601541,0.96501446,0.79597217,0.9026687
B_cAGR_HIGH_034,cAGR,HIGH,0.8077,0.3276731,0.94234246,0.6952548,0.29837596
B_cAGR_HIGH_035,cAGR,HIGH,0.7797484,0.35601223,0.88976544,0.62060577,0.7251329
B_cAGR_HIGH_036,cAGR,HIGH,0.88752675,0.19871253,0.74430853,0.87101865,0.82251555
B_cAGR_HIGH_037,cAGR,HIGH,0.78008115,0.18728863,0.9033822,0.8512822,0.9507257
B_cAGR_HIGH_039,cAGR,HIGH,0.93416655,0.042056654,0.93401664,0.9725874,0.7488531
B_cAGR_HIGH_040,cAGR,HIGH,0.94334453,0.212696,0.77509654,0.82973933,0.7361589
B_cAGR_HIGH_038,cAGR,HIGH,0.48619318,0.2770446,0.91370434,0.66810656,0.48100346
B_cAGR_HIGH_041,cAGR,HIGH,0.8942305,0.32644394,0.92864746,0.5271149,0.6525452
B_cAGR_HIGH_042,cAGR,HIGH,0.91105044,0.33930507,0.78608686,0.66816485,0.5544532
B_cAGR_HIGH_043,cAGR,HIGH,0.70187324,0.34982017,0.8899849,0.8335881,0.26585266
B_cAGR_HIGH_044,cAGR,HIGH,0.6897649,0.25004655,0.79811436,0.6432355,0.84871924
B_cAGR_HIGH_047,cAGR,HIGH,0.7685797,0.2708135,0.7922202,0.84710705,0.6822563
B_cAGR_HIGH_050,cAGR,HIGH,0.9025167,0.084203325,0.9819173,0.7493634,0.94633716
B_cAGR_HIGH_045,cAGR,HIGH,0.8188837,0.3486602,0.9378841,0.7255559,0.83599216
B_cAGR_HIGH_049,cAGR,HIGH,0.8226619,0.55863804,0.94163203,0.87792116,0.15087622
B_cAGR_HIGH_048,cAGR,HIGH,0.86664563,0.14821841,0.97590953,0.53271496,0.90005326
B_cAGR_HIGH_046,cAGR,HIGH,0.7234253,0.14777188,0.93130845,0.6766836,0.84124297
B_cAGR_HIGH_051,cAGR,HIGH,0.8140862,0.04607471,0.8415124,0.91793704,0.75963897
B_cAGR_HIGH_052,cAGR,HIGH,0.44618973,0.8256667,0.7018249,0.53628373,0.830894
B_cAGR_HIGH_058,cAGR,HIGH,0.91221046,0.13569848,0.9490983,0.86002964,0.5494833
B_cAGR_HIGH_053,cAGR,HIGH,0.7233802,0.3749856,0.9280991,0.88035375,0.71975785
B_cAGR_HIGH_054,cAGR,HIGH,0.7845446,0.59853935,0.7399153,0.7514808,0.33111343
B_cAGR_HIGH_055,cAGR,HIGH,0.7852747,0.2137641,0.7118097,0.8810113,0.4507696
B_cAGR_HIGH_056,cAGR,HIGH,0.90607995,0.17649513,0.95374167,0.7046513,0.63441205
B_cAGR_HIGH_057,cAGR,HIGH,0.9517668,0.3410213,0.92755693,0.7606909,0.592853
B_cAGR_HIGH_059,cAGR,HIGH,0.77096444,0.23708227,0.94602275,0.7086559,0.47991708
B_cAGR_HIGH_062,cAGR,HIGH,0.8332886,0.30268243,0.7377104,0.51146287,0.6916063
B_cAGR_HIGH_066,cAGR,HIGH,0.70606774,0.36614394,0.7714748,0.3427027,0.88495773
B_cAGR_HIGH_060,cAGR,HIGH,0.86158574,0.2648781,0.92833185,0.8082713,0.6475651
B_cAGR_HIGH_061,cAGR,HIGH,0.80172145,0.17548905,0.92348814,0.8950667,0.84634036
B_cAGR_HIGH_063,cAGR,HIGH,0.8495393,0.22237897,0.8184055,0.7842786,0.6507087
B_cAGR_HIGH_065,cAGR,HIGH,0.8031658,0.14998066,0.95472825,0.7722114,0.7529517
B_cAGR_HIGH_064,cAGR,HIGH,0.62882555,0.21905328,0.8358867,0.65845275,0.64480793
B_cAGR_HIGH_067,cAGR,HIGH,0.82402956,0.36532554,0.8832363,0.7013522,0.8274899
B_cAGR_HIGH_068,cAGR,HIGH,0.89758486,0.34912136,0.91519624,0.74078643,0.9287096
B_cAGR_HIGH_069,cAGR,HIGH,0.8487314,0.4088224,0.8696073,0.83363646,0.7053289
B_cAGR_HIGH_070,cAGR,HIGH,0.86461776,0.06338467,0.95439464,0.9267175,0.98431534
B_cAGR_HIGH_072,cAGR,HIGH,0.85681415,0.52451986,0.9456721,0.69978285,0.5229399
B_cAGR_HIGH_073,cAGR,HIGH,0.835853,0.35276785,0.9585953,0.79984856,0.45352712
B_cAGR_HIGH_074,cAGR,HIGH,0.85608137,0.4427983,0.9550276,0.6360442,0.5410542
B_cAGR_HIGH_071,cAGR,HIGH,0.943798,0.21398173,0.88141155,0.7458142,0.887722
B_cAGR_HIGH_075,cAGR,HIGH,0.95774996,0.035841443,0.98532224,0.939211,0.8117852
B_cAGR_HIGH_076,cAGR,HIGH,0.879586,0.4035872,0.8774176,0.87970424,0.5785647
B_cAGR_HIGH_077,cAGR,HIGH,0.6928233,0.4874614,0.8990777,0.7944665,0.42443
B_cAGR_HIGH_078,cAGR,HIGH,0.7799702,0.654897,0.6642452,0.73190004,0.7240008
B_cAGR_HIGH_079,cAGR,HIGH,0.68645954,0.19625376,0.8737347,0.6700743,0.616871
B_cAGR_HIGH_083,cAGR,HIGH,0.9687469,0.07482094,0.8223312,0.86969876,0.88258296
B_cAGR_HIGH_080,cAGR,HIGH,0.8605321,0.45794815,0.9713572,0.8331138,0.27172872
B_cAGR_HIGH_081,cAGR,HIGH,0.74748707,0.28854883,0.9346432,0.8509184,0.5239244
B_cAGR_HIGH_085,cAGR,HIGH,0.8526986,0.54961723,0.8183816,0.7560134,0.49180374
B_cAGR_HIGH_082,cAGR,HIGH,0.85670704,0.29666778,0.7713972,0.7898534,0.7522286
B_cAGR_HIGH_084,cAGR,HIGH,0.9472716,0.1747309,0.971365,0.82075036,0.7698335
B_cAGR_HIGH_086,cAGR,HIGH,0.8092273,0.3671225,0.9718569,0.89102876,0.27066693
B_cAGR_HIGH_087,cAGR,HIGH,0.8930402,0.25474837,0.83138853,0.84922636,0.767634
B_cAGR_HIGH_090,cAGR,HIGH,0.9844082,0.49986997,0.9464579,0.866855,0.47725618
B_cAGR_HIGH_089,cAGR,HIGH,0.8898972,0.50018543,0.86027014,0.7657649,0.2276887
B_cAGR_HIGH_088,cAGR,HIGH,0.8656866,0.27427977,0.8091133,0.88286835,0.45660847
B_cAGR_HIGH_091,cAGR,HIGH,0.9187294,0.08905911,0.9748755,0.74445385,0.9252732
B_cAGR_HIGH_092,cAGR,HIGH,0.84903806,0.09033809,0.95216924,0.945787,0.44391343
B_cAGR_HIGH_093,cAGR,HIGH,0.89423716,0.20591196,0.79809725,0.733435,0.98522687
B_cAGR_HIGH_094,cAGR,HIGH,0.92694443,0.37408334,0.9737423,0.84202987,0.33094382
B_cAGR_HIGH_099,cAGR,HIGH,0.74575585,0.2987353,0.84959924,0.53510076,0.98787177
B_cAGR_HIGH_095,cAGR,HIGH,0.8783249,0.2756566,0.8852718,0.70690084,0.39536464
B_cAGR_HIGH_096,cAGR,HIGH,0.77147555,0.13917528,0.87221855,0.8499681,0.53709817
B_cAGR_HIGH_097,cAGR,HIGH,0.90038633,0.14899953,0.8065362,0.84183407,0.68059266
B_cAGR_HIGH_098,cAGR,HIGH,0.890338,0.30463716,0.94493026,0.827701,0.6618282
B_cAGR_HIGH_100,cAGR,HIGH,0.8794838,0.3776816,0.7687945,0.6732458,0.46865737
B_cAGR_HIGH_101,cAGR,HIGH,0.694672,0.22782865,0.83609116,0.7968778,0.68045706
B_cAGR_HIGH_102,cAGR,HIGH,0.7460895,0.53966916,0.80662197,0.8032246,0.41391143
B_cAGR_HIGH_103,cAGR,HIGH,0.9362684,0.11973684,0.85704833,0.8706142,0.93440074
B_cAGR_HIGH_104,cAGR,HIGH,0.89141315,0.1355029,0.9194859,0.8076832,0.8451131
B_cAGR_HIGH_105,cAGR,HIGH,0.8377888,0.5826343,0.7820467,0.71655124,0.7126528
B_cAGR_HIGH_106,cAGR,HIGH,0.9586413,0.40094358,0.98241514,0.77386385,0.25382155
B_cAGR_HIGH_107,cAGR,HIGH,0.6438843,0.35072845,0.9174563,0.9054485,0.09921672
B_cAGR_HIGH_108,cAGR,HIGH,0.965883,0.25102222,0.8404871,0.7302949,0.6333597
B_cAGR_HIGH_109,cAGR,HIGH,0.6005606,0.4281195,0.8395086,0.9018973,0.8287904
B_cAGR_HIGH_110,cAGR,HIGH,0.83368903,0.48433825,0.9263504,0.69046724,0.28093407
B_cAGR_HIGH_111,cAGR,HIGH,0.8619351,0.4635139,0.92465776,0.75976074,0.44843942
B_cAGR_HIGH_113,cAGR,HIGH,0.92662776,0.25238723,0.9792107,0.96725357,0.32227576
B_cAGR_HIGH_112,cAGR,HIGH,0.773217,0.28995952,0.959938,0.7668195,0.5512123
B_cAGR_HIGH_114,cAGR,HIGH,0.756069,0.1703393,0.9541358,0.66408443,0.7038065
B_cAGR_HIGH_115,cAGR,HIGH,0.9589326,0.111414626,0.96519697,0.9702313,0.7846357
B_cAGR_HIGH_116,cAGR,HIGH,0.8627248,0.2527895,0.8828649,0.7968083,0.87011075
B_cAGR_HIGH_117,cAGR,HIGH,0.94011897,0.070650935,0.85743946,0.8839009,0.58999
B_cAGR_HIGH_118,cAGR,HIGH,0.8700906,0.195841,0.7552384,0.66014665,0.70398295
B_cAGR_HIGH_119,cAGR,HIGH,0.949787,0.11115204,0.9121158,0.87723255,0.5122958
B_cAGR_HIGH_124,cAGR,HIGH,0.7659106,0.16156192,0.9049507,0.59615177,0.5446684
B_cAGR_HIGH_120,cAGR,HIGH,0.7459243,0.131998,0.9085849,0.93300223,0.79686415
B_cAGR_HIGH_122,cAGR,HIGH,0.9182023,0.41873562,0.9671629,0.7968154,0.4690843
B_cAGR_HIGH_121,cAGR,HIGH,0.91424483,0.25933686,0.94455266,0.8029849,0.2792942
B_cAGR_LOW_000,cAGR,LOW,0.8042826,0.6917982,0.55242234,0.6276873,0.79281414
B_cAGR_HIGH_123,cAGR,HIGH,0.65686715,0.3871435,0.8276044,0.6266669,0.6942004
B_cAGR_LOW_001,cAGR,LOW,0.9063633,0.75233513,0.7168337,0.64499396,0.49958152
B_cAGR_LOW_002,cAGR,LOW,0.86346114,0.5529213,0.54374856,0.5258798,0.74460524
B_cAGR_LOW_003,cAGR,LOW,0.51376015,0.8620448,0.39404464,0.5193063,0.61412036
B_cAGR_LOW_005,cAGR,LOW,0.740269,0.677496,0.24567269,0.7413228,0.8074846
B_cAGR_LOW_007,cAGR,LOW,0.8125706,0.8889783,0.5616858,0.4711224,0.52856266
B_cAGR_LOW_004,cAGR,LOW,0.8204688,0.83260494,0.50100565,0.52283037,0.60580367
B_cAGR_LOW_006,cAGR,LOW,0.78061306,0.6973313,0.5562213,0.4005305,0.5031396
B_cAGR_LOW_008,cAGR,LOW,0.5534693,0.8535235,0.41409388,0.25012517,0.69708663
B_cAGR_LOW_009,cAGR,LOW,0.9378857,0.7927793,0.61205053,0.583205,0.8200136
B_cAGR_LOW_010,cAGR,LOW,0.91916794,0.8210943,0.64455485,0.72443676,0.5885207
B_cAGR_LOW_012,cAGR,LOW,0.8106783,0.739682,0.32488093,0.56353897,0.75212216
B_cAGR_LOW_015,cAGR,LOW,0.8384121,0.6726468,0.39554256,0.76825255,0.8198246
B_cAGR_LOW_013,cAGR,LOW,0.82076114,0.76569706,0.6608246,0.51514506,0.800506
B_cAGR_LOW_014,cAGR,LOW,0.71272486,0.77852553,0.71055275,0.7234255,0.88483924
B_cAGR_LOW_018,cAGR,LOW,0.864574,0.72234416,0.7153756,0.5725781,0.83092695
B_cAGR_LOW_017,cAGR,LOW,0.63552237,0.65465444,0.3313623,0.5504126,0.9442929
B_cAGR_LOW_016,cAGR,LOW,0.8008561,0.860135,0.34314126,0.61411965,0.89549935
B_cAGR_LOW_011,cAGR,LOW,0.5689724,0.67057073,0.5249631,0.6514083,0.7242141
B_cAGR_LOW_021,cAGR,LOW,0.83203596,0.62206835,0.45504683,0.56423354,0.915713
B_cAGR_LOW_022,cAGR,LOW,0.62081516,0.7350354,0.41456622,0.6886785,0.93456733
B_cAGR_LOW_020,cAGR,LOW,0.78945446,0.79727364,0.35014218,0.5483877,0.61249906
B_cAGR_LOW_019,cAGR,LOW,0.8196084,0.6612329,0.33281752,0.54767066,0.6967282
B_cAGR_LOW_023,cAGR,LOW,0.8238187,0.87358695,0.8001929,0.5673502,0.39166006
B_cAGR_LOW_024,cAGR,LOW,0.69825304,0.8706121,0.3083465,0.28222468,0.832563
B_cAGR_LOW_025,cAGR,LOW,0.645694,0.7015936,0.35933858,0.5352916,0.5151962
B_cAGR_LOW_026,cAGR,LOW,0.6155141,0.8518543,0.22019947,0.6415464,0.72852296
B_cAGR_LOW_028,cAGR,LOW,0.8647973,0.51145166,0.5317236,0.6577535,0.5163771
B_cAGR_LOW_029,cAGR,LOW,0.77417535,0.62864065,0.7216496,0.50806177,0.841051
B_cAGR_LOW_027,cAGR,LOW,0.70106685,0.596834,0.5237521,0.7359228,0.93848115
B_cAGR_LOW_030,cAGR,LOW,0.8582103,0.8723819,0.653085,0.6737068,0.9263834
B_cAGR_LOW_031,cAGR,LOW,0.5871906,0.78515744,0.43256354,0.6311521,0.63972455
B_cAGR_LOW_032,cAGR,LOW,0.536271,0.7670283,0.28120342,0.28917205,0.6875722
B_cAGR_LOW_034,cAGR,LOW,0.74411476,0.64923066,0.38184306,0.524183,0.74850863
B_cAGR_LOW_033,cAGR,LOW,0.87149316,0.8647241,0.3546894,0.51050997,0.5066617
B_cAGR_LOW_035,cAGR,LOW,0.92358625,0.731463,0.77837485,0.70066994,0.79706055
B_cAGR_LOW_036,cAGR,LOW,0.8237652,0.7632567,0.35859817,0.7759312,0.6779955
B_cAGR_LOW_037,cAGR,LOW,0.7695896,0.7188104,0.41731027,0.63843215,0.80381024
B_cAGR_LOW_038,cAGR,LOW,0.65612775,0.76533854,0.3395635,0.46569714,0.44066897
B_cAGR_LOW_040,cAGR,LOW,0.7178616,0.6406774,0.44097447,0.71941996,0.97611165
B_cAGR_LOW_039,cAGR,LOW,0.8239865,0.77226377,0.57638025,0.5706896,0.5763986
B_cAGR_LOW_041,cAGR,LOW,0.7440777,0.51320374,0.50354314,0.40978,0.73431635
B_cAGR_LOW_043,cAGR,LOW,0.8574927,0.73646426,0.5816842,0.6350014,0.7137934
B_cAGR_LOW_042,cAGR,LOW,0.8299639,0.7719191,0.47302637,0.5347487,0.78580636
B_cAGR_LOW_046,cAGR,LOW,0.90901506,0.5642214,0.78673697,0.50525683,0.84092
B_cAGR_LOW_045,cAGR,LOW,0.8211303,0.7555928,0.6737764,0.5977146,0.7046774
B_cAGR_LOW_044,cAGR,LOW,0.71426123,0.7910661,0.41939023,0.4568789,0.63190365
B_cAGR_LOW_047,cAGR,LOW,0.94158995,0.7074148,0.55830085,0.6427596,0.6464047
B_cAGR_LOW_048,cAGR,LOW,0.92785275,0.4216871,0.69660294,0.76097393,0.9825135
B_cAGR_LOW_049,cAGR,LOW,0.8953201,0.5333207,0.48136654,0.7471199,0.68845886
B_cAGR_LOW_051,cAGR,LOW,0.8729543,0.6402704,0.6618435,0.6008832,0.5941863
B_cAGR_LOW_050,cAGR,LOW,0.8584004,0.6836329,0.47599983,0.41210037,0.68769175
B_cAGR_LOW_053,cAGR,LOW,0.782264,0.6310745,0.66536987,0.5628289,0.46215126
B_cAGR_LOW_054,cAGR,LOW,0.84094536,0.5409916,0.32533476,0.65098274,0.86021584
B_cAGR_LOW_052,cAGR,LOW,0.8857284,0.6078439,0.39861676,0.63144624,0.7629665
B_cAGR_LOW_055,cAGR,LOW,0.782745,0.660345,0.6317772,0.58393854,0.43276346
B_cAGR_LOW_056,cAGR,LOW,0.7934783,0.6864986,0.43326533,0.48070356,0.7638932
B_cAGR_LOW_057,cAGR,LOW,0.66671413,0.7074585,0.41825455,0.47231072,0.71421856
B_cAGR_LOW_059,cAGR,LOW,0.79629964,0.63892895,0.4023111,0.43119228,0.36061734
B_cAGR_LOW_058,cAGR,LOW,0.8837645,0.47513816,0.63278013,0.7470171,0.7187837
B_cAGR_LOW_060,cAGR,LOW,0.86660814,0.65865964,0.47888482,0.5931608,0.6609426
B_cAGR_LOW_061,cAGR,LOW,0.8009111,0.8923718,0.5980306,0.4524968,0.59767926
B_cAGR_LOW_062,cAGR,LOW,0.75153726,0.74212307,0.48836792,0.46203613,0.68114
B_cAGR_LOW_063,cAGR,LOW,0.8639226,0.8421075,0.37556022,0.44295532,0.45250645
B_cAGR_LOW_064,cAGR,LOW,0.7341449,0.77936196,0.34056813,0.5343209,0.67488927
B_cAGR_LOW_065,cAGR,LOW,0.8939783,0.7025148,0.3940442,0.39827105,0.80026114
B_cAGR_LOW_066,cAGR,LOW,0.88962096,0.7604927,0.55369955,0.6133343,0.52194375
B_cAGR_LOW_067,cAGR,LOW,0.9002649,0.7257146,0.61751413,0.8345525,0.9187584
B_cAGR_LOW_068,cAGR,LOW,0.8936666,0.7869528,0.731461,0.5097263,0.5977283
B_cAGR_LOW_069,cAGR,LOW,0.8254469,0.6992783,0.63743114,0.6472483,0.7534338
B_cAGR_LOW_070,cAGR,LOW,0.5412353,0.8256578,0.43998298,0.53524786,0.4969242
B_cAGR_LOW_071,cAGR,LOW,0.9463978,0.6103768,0.75275344,0.77539605,0.79877263
B_cAGR_LOW_072,cAGR,LOW,0.79312146,0.8620685,0.7650832,0.6058831,0.5808742
B_cAGR_LOW_073,cAGR,LOW,0.8623094,0.8151899,0.2123733,0.68101794,0.71541005
B_cAGR_LOW_075,cAGR,LOW,0.93417984,0.72800493,0.5850243,0.67043275,0.7560194
B_cAGR_LOW_074,cAGR,LOW,0.86801535,0.9045441,0.44090247,0.5250704,0.81412166
B_cAGR_LOW_076,cAGR,LOW,0.81129164,0.8124471,0.56246984,0.34033528,0.70604163
B_cAGR_LOW_077,cAGR,LOW,0.7826068,0.4338739,0.63146394,0.3357833,0.9625976
B_cAGR_LOW_078,cAGR,LOW,0.8913054,0.7831817,0.5544824,0.4015727,0.82489526
B_cAGR_LOW_079,cAGR,LOW,0.82169306,0.52376854,0.46128064,0.62812436,0.6050527
B_cAGR_LOW_080,cAGR,LOW,0.8553017,0.8070737,0.6061303,0.5985488,0.5781914
B_cAGR_LOW_081,cAGR,LOW,0.8994082,0.61792815,0.584788,0.5813978,0.76847804
B_cAGR_LOW_082,cAGR,LOW,0.885709,0.5768035,0.4973268,0.34146404,0.929755
B_cAGR_LOW_083,cAGR,LOW,0.73978186,0.801232,0.5759836,0.47864708,0.69518286
B_cAGR_LOW_085,cAGR,LOW,0.8058723,0.59265924,0.3707701,0.5675537,0.8438569
B_cAGR_LOW_084,cAGR,LOW,0.81724566,0.7335918,0.50538,0.461615,0.90187305
B_cAGR_LOW_086,cAGR,LOW,0.78867704,0.7912809,0.64929235,0.69104064,0.6534396
B_cAGR_LOW_087,cAGR,LOW,0.5941994,0.7836003,0.363034,0.47733712,0.6602326
B_cAGR_LOW_088,cAGR,LOW,0.8350618,0.74605155,0.5809064,0.6574925,0.6189953
B_cAGR_LOW_090,cAGR,LOW,0.8284277,0.6270153,0.36635473,0.68047607,0.88961124
B_cAGR_LOW_089,cAGR,LOW,0.83802646,0.7637991,0.54857737,0.5731031,0.84250635
B_cAGR_LOW_096,cAGR,LOW,0.5144385,0.9311521,0.29134893,0.2683731,0.8059952
B_cAGR_LOW_091,cAGR,LOW,0.85133207,0.6484675,0.3543122,0.44732237,0.668876
B_cAGR_LOW_092,cAGR,LOW,0.7561442,0.7343104,0.33263236,0.4068477,0.79898906
B_cAGR_LOW_093,cAGR,LOW,0.8247797,0.81272316,0.35563907,0.49972466,0.67793226
B_cAGR_LOW_094,cAGR,LOW,0.7405684,0.75256145,0.4747048,0.5542916,0.48838407
B_cAGR_LOW_095,cAGR,LOW,0.85020304,0.70154375,0.3672645,0.5055621,0.8258915
B_cAGR_LOW_097,cAGR,LOW,0.6871224,0.5597837,0.5556291,0.62789226,0.4092105
B_cAGR_LOW_098,cAGR,LOW,0.82556224,0.41823474,0.7096013,0.6409383,0.9412379
B_cAGR_LOW_100,cAGR,LOW,0.8880099,0.59453285,0.67453223,0.725187,0.6347573
B_cAGR_LOW_102,cAGR,LOW,0.7631258,0.7351132,0.45696062,0.51813567,0.36974794
B_cAGR_LOW_099,cAGR,LOW,0.79872394,0.5587226,0.6819146,0.5836679,0.82985514
B_cAGR_LOW_101,cAGR,LOW,0.7224,0.67106813,0.40933034,0.6071224,0.73194075
B_cAGR_LOW_103,cAGR,LOW,0.76856834,0.75637954,0.34047663,0.48688698,0.71768034
B_cAGR_LOW_104,cAGR,LOW,0.8105149,0.94838804,0.35163933,0.43291402,0.8714063
B_cAGR_LOW_105,cAGR,LOW,0.7950799,0.80957645,0.52633077,0.3300535,0.79206854
B_cAGR_LOW_108,cAGR,LOW,0.7884882,0.85072476,0.56282896,0.49504146,0.54601216
B_cAGR_LOW_107,cAGR,LOW,0.8269057,0.6274953,0.39121017,0.5258937,0.49580723
B_cAGR_LOW_109,cAGR,LOW,0.79975706,0.5225684,0.5008258,0.63309157,0.84787196
B_cAGR_LOW_111,cAGR,LOW,0.5966164,0.8582101,0.40611675,0.52749723,0.8078314
B_cAGR_LOW_110,cAGR,LOW,0.7403842,0.76528925,0.5221535,0.58250266,0.8238698
B_cAGR_LOW_106,cAGR,LOW,0.92890257,0.49985966,0.5801676,0.54214305,0.8334025
B_cAGR_LOW_112,cAGR,LOW,0.79113966,0.82665896,0.6074086,0.37613872,0.65365773
B_cAGR_LOW_117,cAGR,LOW,0.6825313,0.8042483,0.37870273,0.55628824,0.8003179
B_cAGR_LOW_113,cAGR,LOW,0.69629407,0.5134833,0.40202028,0.47471023,0.82437885
B_cAGR_LOW_115,cAGR,LOW,0.5555707,0.9026768,0.32840988,0.56093776,0.61141235
B_cAGR_LOW_116,cAGR,LOW,0.46608847,0.5180324,0.29324195,0.4486357,0.8079093
B_cAGR_LOW_114,cAGR,LOW,0.84462875,0.5667178,0.58087593,0.6835316,0.912902
B_cAGR_LOW_118,cAGR,LOW,0.5788629,0.80326676,0.4597091,0.48837447,0.8219542
B_cAGR_LOW_120,cAGR,LOW,0.6107008,0.70226574,0.55873287,0.46511224,0.5009664
B_cAGR_LOW_119,cAGR,LOW,0.7508006,0.7997834,0.28051636,0.3652513,0.70451635
B_cAGR_LOW_121,cAGR,LOW,0.6785419,0.67679954,0.60402703,0.64720994,0.75894827
B_cAGR_LOW_122,cAGR,LOW,0.8100781,0.73622084,0.4053121,0.46154088,0.7508127
B_cAGR_LOW_124,cAGR,LOW,0.8220374,0.52283466,0.6871291,0.7817638,0.8719008
B_cCON_HIGH_000,cCON,HIGH,0.729304,0.6628578,0.8955815,0.7481955,0.08242386
B_cAGR_LOW_123,cAGR,LOW,0.7567752,0.7199944,0.703111,0.4797268,0.68733
B_cCON_HIGH_001,cCON,HIGH,0.62669414,0.7233067,0.8034234,0.7639616,0.43573233
B_cCON_HIGH_003,cCON,HIGH,0.7215481,0.42243052,0.8662495,0.9187613,0.06787189
B_cCON_HIGH_002,cCON,HIGH,0.6164614,0.74083793,0.658365,0.6205568,0.5495518
B_cCON_HIGH_004,cCON,HIGH,0.79729694,0.46868706,0.38260254,0.6114171,0.637785
B_cCON_HIGH_005,cCON,HIGH,0.8382325,0.49073675,0.92799765,0.62342125,0.50312155
B_cCON_HIGH_006,cCON,HIGH,0.7762088,0.35139418,0.89012176,0.83246285,0.05998315
B_cCON_HIGH_007,cCON,HIGH,0.8336654,0.5733021,0.8152537,0.823424,0.26843992
B_cCON_HIGH_008,cCON,HIGH,0.6686313,0.5344917,0.79682165,0.6121708,0.7672755
B_cCON_HIGH_009,cCON,HIGH,0.7433147,0.7388243,0.8923882,0.7743344,0.17333572
B_cCON_HIGH_010,cCON,HIGH,0.8917089,0.4336805,0.8028526,0.5937992,0.63437265
B_cCON_HIGH_015,cCON,HIGH,0.7344395,0.49497882,0.74648,0.86477935,0.32700685
B_cCON_HIGH_011,cCON,HIGH,0.9163952,0.7516247,0.867583,0.6943858,0.7278415
B_cCON_HIGH_013,cCON,HIGH,0.7546622,0.64398634,0.826837,0.4391814,0.26534984
B_cCON_HIGH_014,cCON,HIGH,0.7495671,0.22693098,0.82052445,0.732603,0.40768287
B_cCON_HIGH_012,cCON,HIGH,0.9244232,0.44568717,0.7182022,0.60232633,0.61411357
B_cCON_HIGH_018,cCON,HIGH,0.9146923,0.3619959,0.71448016,0.6053304,0.5015983
B_cCON_HIGH_016,cCON,HIGH,0.8183719,0.5477493,0.73388195,0.838771,0.329635
B_cCON_HIGH_017,cCON,HIGH,0.87172544,0.7474882,0.92563534,0.6292429,0.38812372
B_cCON_HIGH_021,cCON,HIGH,0.47821426,0.76653314,0.8617028,0.6666738,0.6169454
B_cCON_HIGH_019,cCON,HIGH,0.8856354,0.32271162,0.9482102,0.817368,0.65653753
B_cCON_HIGH_022,cCON,HIGH,0.72197455,0.74370676,0.7634105,0.6066322,0.24244978
B_cCON_HIGH_024,cCON,HIGH,0.8197767,0.5084606,0.6984252,0.7413065,0.38085198
B_cCON_HIGH_020,cCON,HIGH,0.8581576,0.4370837,0.78330076,0.7655462,0.72190017
B_cCON_HIGH_025,cCON,HIGH,0.83367616,0.65318817,0.6120982,0.50940764,0.1685429
B_cCON_HIGH_023,cCON,HIGH,0.84268576,0.67688566,0.8451586,0.8038776,0.6043818
B_cCON_HIGH_026,cCON,HIGH,0.8815327,0.52788943,0.7044103,0.67575026,0.62320286
B_cCON_HIGH_027,cCON,HIGH,0.76473725,0.5672697,0.83804595,0.41524762,0.1540913
B_cCON_HIGH_029,cCON,HIGH,0.66459477,0.18279764,0.68970895,0.64566094,0.78309304
B_cCON_HIGH_030,cCON,HIGH,0.91849715,0.4251204,0.92439836,0.5644322,0.44751242
B_cCON_HIGH_028,cCON,HIGH,0.60905075,0.47009942,0.83936733,0.6431689,0.26676875
B_cCON_HIGH_031,cCON,HIGH,0.4336623,0.7229047,0.76173663,0.47643846,0.49988833
B_cCON_HIGH_034,cCON,HIGH,0.52061296,0.4206272,0.79783577,0.5764677,0.67294914
B_cCON_HIGH_033,cCON,HIGH,0.38532764,0.5293344,0.6987598,0.7077935,0.23803061
B_cCON_HIGH_035,cCON,HIGH,0.85980284,0.6340146,0.95385355,0.78118587,0.11845728
B_cCON_HIGH_032,cCON,HIGH,0.6680409,0.6684428,0.7845443,0.77506405,0.77528983
B_cCON_HIGH_037,cCON,HIGH,0.80413926,0.6281595,0.89305437,0.76788765,0.7576148
B_cCON_HIGH_036,cCON,HIGH,0.74911886,0.7678646,0.75199515,0.40323794,0.6432353
B_cCON_HIGH_038,cCON,HIGH,0.57219756,0.84459466,0.7151911,0.5802719,0.21341962
B_cCON_HIGH_040,cCON,HIGH,0.92588156,0.60984045,0.9157267,0.7020299,0.28245655
B_cCON_HIGH_042,cCON,HIGH,0.80916387,0.65739197,0.7902838,0.67690474,0.66142076
B_cCON_HIGH_041,cCON,HIGH,0.9153563,0.29583383,0.8888186,0.81655884,0.7642268
